datetime;open;high;low;close;volume
2025-05-14 14:30:00;213.30499;213.71640;211.88980;212.62000;4939187
2025-05-14 13:30:00;212.42500;213.94000;211.87000;213.28999;12100199
2025-05-13 19:30:00;213.19000;213.36000;212.60500;212.84000;4596157
2025-05-13 18:30:00;212.47520;213.39999;212.039993;213.23000;4652431
2025-05-13 17:30:00;211.71001;212.97000;211.70990;212.46001;4232828
2025-05-13 16:30:00;211.28000;211.94000;210.90981;211.71001;3331068
2025-05-13 15:30:00;211.39751;211.61000;210.48000;211.28000;4186585
2025-05-13 14:30:00;211.44501;211.88000;211.080002;211.38499;4801517
2025-05-13 13:30:00;210.42999;211.66570;209.080002;211.45000;15261368
2025-05-12 19:30:00;210.059998;210.85001;209.96001;210.83000;5815190
2025-05-12 18:30:00;210.78000;211.14999;209.92000;210.050003;4909377
2025-05-12 17:30:00;209.94000;210.96001;209.93500;210.77000;4651025
2025-05-12 16:30:00;208.73000;209.99001;208.70920;209.93500;4323467
2025-05-12 15:30:00;208.78000;208.98650;208.25;208.73000;3944326
2025-05-12 14:30:00;209.17000;210.23000;208.12000;208.75999;6321815
2025-05-12 13:30:00;210.97000;211.26649;206.75;209.16000;23789646
2025-05-09 19:30:00;198.80000;198.92990;198.34010;198.53999;3474290
2025-05-09 18:30:00;198.94000;199.42999;198.71001;198.78000;2945367
2025-05-09 17:30:00;198.14500;199.099899;197.91000;198.91000;2470206
2025-05-09 16:30:00;198.13000;198.45000;197.60001;198.14000;3054224
2025-05-09 15:30:00;198.42000;199.0099945;197.92999;198.13499;2891812
2025-05-09 14:30:00;198.38499;199.17999;197.53500;198.42999;4706752
2025-05-09 13:30:00;199.0050049;200.53990;198.12000;198.36011;9829701
2025-05-08 19:30:00;199.57001;199.62000;197.16400;197.39999;5279543
2025-05-08 18:30:00;198.64000;199.68800;198.45000;199.56000;3714346
2025-05-08 17:30:00;199.14000;199.21201;198.089996;198.64000;3307947
2025-05-08 16:30:00;199.23570;199.99001;199.010101;199.14000;3093141
2025-05-08 15:30:00;197.53000;200.049805;197.31000;199.24001;6698875
2025-05-08 14:30:00;195.83000;197.83000;195.51500;197.53999;5637721
2025-05-08 13:30:00;197.74001;198.13000;194.67960;195.82001;10449699
2025-05-07 19:30:00;194.34000;197.46989;194.28999;196.25;6299703
2025-05-07 18:30:00;193.99699;195.71001;193.83141;194.32001;4886414
2025-05-07 17:30:00;195.32001;195.36000;193.30000;194.0099945;5113387
2025-05-07 16:30:00;194.85001;195.78000;194.57500;195.30000;4049885
2025-05-07 15:30:00;194.36000;195.37000;193.25;194.87000;7971845
2025-05-07 14:30:00;199.22701;199.39999;193.81000;194.35069;11257129
2025-05-07 13:30:00;199.19501;199.44000;197.35001;199.22000;9871911
2025-05-06 19:30:00;199.73000;200.17000;198.38000;198.41000;4603113
2025-05-06 18:30:00;199.29500;199.85001;199.020004;199.70840;3342061
2025-05-06 17:30:00;199.45000;199.82001;198.69000;199.30499;2836848
2025-05-06 16:30:00;198.97501;200.020004;198.96001;199.42500;3055441
2025-05-06 15:30:00;199.035004;200.64900;198.66000;198.98000;4709429
2025-05-06 14:30:00;198.89999;199.13000;197.85001;199.035004;5182787
2025-05-06 13:30:00;198.125;199.88000;197.020004;198.91000;16561562
2025-05-05 19:30:00;199.39999;199.59990;198.51970;198.77000;6786984
2025-05-05 18:30:00;200.95000;201.16000;199.39999;199.39999;5400812
2025-05-05 17:30:00;200.41000;201.089996;200.16000;200.96001;3841975
2025-05-05 16:30:00;199.96001;200.64000;199.46;200.41000;4950636
2025-05-05 15:30:00;199.19000;200.039993;198.66000;199.97400;5978364
2025-05-05 14:30:00;198.78700;199.64999;198.21001;199.19960;8474385
2025-05-05 13:30:00;203.125;204.10001;198.62000;198.78000;17363317
2025-05-02 19:30:00;204.75999;205.5;203.89000;205.30000;9990065
2025-05-02 18:30:00;204.87000;205.42999;203.66000;204.75999;8882491
2025-05-02 17:30:00;204.70000;205.83000;204.70000;204.88000;7087245
2025-05-02 16:30:00;205;205.89000;204.14999;204.69901;7635353
2025-05-02 15:30:00;204.92000;206.58000;204.86060;205;8718007
2025-05-02 14:30:00;206.72000;206.99001;204.60001;204.90080;9323215
2025-05-02 13:30:00;206.089996;206.81990;202.16000;206.72000;30704404
2025-05-01 19:30:00;212.94000;214.55000;212.47000;212.83000;7135104
2025-05-01 18:30:00;212.78999;213.20000;212.30000;212.94000;3941988
2025-05-01 17:30:00;212.50999;213;212.065002;212.78000;2827555
2025-05-01 16:30:00;212.78000;212.87759;211.85001;212.50999;4133080
2025-05-01 15:30:00;212.89500;213.12000;211.41499;212.78000;4005190
2025-05-01 14:30:00;211.75;214.22000;211.31500;212.89661;5794472
2025-05-01 13:30:00;209.0099945;212.5;208.89999;211.74001;11460361
2025-04-30 19:30:00;210.375;213.53999;210.050003;212.49001;7076663
2025-04-30 18:30:00;210.70000;211.31000;210.28000;210.34460;2871370
2025-04-30 17:30:00;211.070007;212.97000;210.31500;210.71500;3447792
2025-04-30 16:30:00;210.59000;211.36000;209.80000;211.080002;2462208
2025-04-30 15:30:00;210.56000;211.28000;209.95000;210.59000;2740535
2025-04-30 14:30:00;209.34950;210.86000;208.71010;210.54500;3782710
2025-04-30 13:30:00;209.30000;209.72000;206.67050;209.32120;7770541
2025-04-29 19:30:00;211.31000;211.77000;210.95000;211.24001;3222132
2025-04-29 18:30:00;211.72000;211.96060;211.10010;211.30000;2519310
2025-04-29 17:30:00;210.37000;211.85001;210.22000;211.72270;2467158
2025-04-29 16:30:00;210.49001;210.69000;209.35001;210.36000;2562388
2025-04-29 15:30:00;211.039993;211.32530;210.39999;210.48801;2669695
2025-04-29 14:30:00;210.96001;212.070007;210.67000;211.039993;3218454
2025-04-29 13:30:00;208.69299;212.24001;208.37000;210.95000;9190516
2025-04-28 19:30:00;210.53;211.48;210.04;210.1;214732
2025-04-28 18:30:00;209.87;210.94;209.8;210.54;153327
2025-04-28 17:30:00;208.07;210.05;208.07;209.87;143564
2025-04-28 16:30:00;207.89;208.71;207.855;208.16;98200
2025-04-28 15:30:00;207.99;208.39;207.47;207.86;101348
2025-04-28 14:30:00;208.83;209.79;207.86;207.97;213292
2025-04-28 13:30:00;210.055;211.45;208.76;208.84;328486
2025-04-25 19:30:00;208.21001;209.42999;207.87000;209.23000;4418187
2025-04-25 18:30:00;208.50999;208.87000;208.14000;208.22000;2357459
2025-04-25 17:30:00;209.39000;209.41499;207.37000;208.50450;3053055
2025-04-25 16:30:00;208.60001;209.41000;208.28999;209.37019;3714961
2025-04-25 15:30:00;207.11000;208.89999;206.66000;208.59129;3799231
2025-04-25 14:30:00;206.64000;207.76289;206.51500;207.10001;3766130
2025-04-25 13:30:00;206.42999;209.24989;206.20000;206.63480;8557840
2025-04-24 19:30:00;207.11000;208.82990;207.089996;208.20000;5785557
2025-04-24 18:30:00;207.30000;208.10001;207.029999;207.090103;3837311
2025-04-24 17:30:00;206.92000;207.78999;206.55000;207.28900;2687289
2025-04-24 16:30:00;206.28999;207.029999;205.82001;206.90500;2541750
2025-04-24 15:30:00;205.88499;206.75;205.58009;206.28999;4462199
2025-04-24 14:30:00;206.28999;206.66000;205.22009;205.92500;4262818
2025-04-24 13:30:00;204.88499;206.35001;202.94000;206.32001;8437662
2025-04-23 19:30:00;204.030899;205.75;203.61000;204.36000;5424069
2025-04-23 18:30:00;204.47000;205.17000;203.65669;204.0099945;3587154
2025-04-23 17:30:00;205;205.64999;204.22000;204.48241;3056243
2025-04-23 16:30:00;204.14000;205.44000;203.51840;204.95000;3150358
2025-04-23 15:30:00;204.625;205.41000;202.79900;204.11000;5789475
2025-04-23 14:30:00;206.81000;207.95000;204.059998;204.63000;7455119
2025-04-23 13:30:00;206;208;204.63010;206.80499;15174509
2025-04-22 19:30:00;198.625;199.89000;198;199.66000;5543168
2025-04-22 18:30:00;199.88000;200.5;198.56000;198.62019;6982874
2025-04-22 17:30:00;198.51620;200.0099945;198.10240;199.89180;3865378
2025-04-22 16:30:00;201.40010;201.53000;198.32030;198.53999;6210265
2025-04-22 15:30:00;198.83000;201.55000;197.86000;201.38000;6986542
2025-04-22 14:30:00;198.12000;199.55000;197.67000;198.83000;5200594
2025-04-22 13:30:00;196.070007;198.94000;196;198.11000;8343567
2025-04-21 19:30:00;191.089996;193.42000;191.050003;193.089996;5337999
2025-04-21 18:30:00;190.81500;191.38000;190.20000;191.10500;3470291
2025-04-21 17:30:00;190.59000;191;190.24001;190.82001;2848270
2025-04-21 16:30:00;191.12000;191.75;190.14000;190.61400;3331629
2025-04-21 15:30:00;190.72000;191.32001;189.81120;191.13000;4469110
2025-04-21 14:30:00;192.11000;192.49001;190.60500;190.73500;4480370
2025-04-21 13:30:00;193.26500;193.80000;191.36000;192.12000;8862849
2025-04-17 19:30:00;197.25;197.70000;195.82001;196.87000;4510991
2025-04-17 18:30:00;198.28999;198.66000;196.87000;197.24220;4857368
2025-04-17 17:30:00;196.71001;198.83350;196.67000;198.28000;3858649
2025-04-17 16:30:00;197.82600;198.57001;196.67999;196.70000;4953563
2025-04-17 15:30:00;196.029999;198.050003;195.98869;197.80499;4703332
2025-04-17 14:30:00;195.69000;197.095001;194.42000;196.039993;6835084
2025-04-17 13:30:00;197.14999;197.20000;194.64000;195.64000;11995068
2025-04-16 19:30:00;192.58000;194.86349;192.57001;194.30000;7049437
2025-04-16 18:30:00;194.53999;194.64371;192.37000;192.57001;5831097
2025-04-16 17:30:00;197.75999;197.81000;193.92000;194.55499;7922500
2025-04-16 16:30:00;196.91000;197.92000;196.64999;197.75999;3351617
2025-04-16 15:30:00;198.375;198.39999;196.39050;196.91000;4369963
2025-04-16 14:30:00;197.059998;198.98849;196.81000;198.35010;6372057
2025-04-16 13:30:00;198.36000;200.70000;196.020004;197.070007;13937138
2025-04-15 19:30:00;202.83000;202.95900;201.92000;202.13000;4409283
2025-04-15 18:30:00;201.71500;203.28999;201.64000;202.80000;4048783
2025-04-15 17:30:00;201.58501;202.77690;201.30499;201.76500;4045655
2025-04-15 16:30:00;203.050003;203.28400;201.11501;201.60440;3893654
2025-04-15 15:30:00;202.14000;203.35001;201.96001;203.039993;3730153
2025-04-15 14:30:00;200.78999;203.089996;200.68600;202.11501;6103100
2025-04-15 13:30:00;201.85500;203.50500;199.82001;200.80000;13453371
2025-04-14 19:30:00;205.72000;205.89999;202.32001;202.59000;8409251
2025-04-14 18:30:00;205.78999;206.66000;205.39000;205.71001;6862210
2025-04-14 17:30:00;203.88499;205.81000;203.42999;205.78999;6209694
2025-04-14 16:30:00;201.73000;204.97850;201.58501;203.86400;8024983
2025-04-14 15:30:00;203.64999;204.38000;201.16209;201.75;11801459
2025-04-14 14:30:00;204.80000;206.19991;203.41000;203.60001;11826668
2025-04-14 13:30:00;211.44000;212.94000;204.61000;204.75;38852582
2025-04-11 19:30:00;198.35001;199;197.54140;198.020004;9619486
2025-04-11 18:30:00;197.60001;198.94389;197.40179;198.34200;6229743
2025-04-11 17:30:00;196.85249;199.53999;196.037903;197.58000;8204023
2025-04-11 16:30:00;195.82001;199.35001;195.81000;196.83070;10272519
2025-04-11 15:30:00;193.28999;197.67000;192.87860;195.80099;11426289
2025-04-11 14:30:00;189.94000;194.20000;189.64000;193.32001;10224897
2025-04-11 13:30:00;186.17999;193.25;186.059998;189.92999;17625839
2025-04-10 19:30:00;190;192.43500;187.83000;190.44000;10417028
2025-04-10 18:30:00;191.75;192.80000;189.020004;189.98500;10246898
2025-04-10 17:30:00;187.97000;192;186;191.75999;14336457
2025-04-10 16:30:00;184.26500;189.89999;184.17500;188.0099945;13927222
2025-04-10 15:30:00;188.85500;189.23000;183;184.27000;16399003
2025-04-10 14:30:00;192.22000;193.57001;188.69000;188.85921;10348115
2025-04-10 13:30:00;189.16499;194.77991;189;192.14500;25783702
2025-04-09 19:30:00;196;200.61000;195.91000;198.85001;20947383
2025-04-09 18:30:00;190.78999;198.98000;183.87000;196.059998;30349699
2025-04-09 17:30:00;188.50999;194.86990;188.13000;190.80000;27276269
2025-04-09 16:30:00;179.57990;194.49001;179.24001;188.52499;19036631
2025-04-09 15:30:00;179.75;181.070007;177.75;179.59000;11721052
2025-04-09 14:30:00;178.50999;180.42000;176.83000;179.75500;15996521
2025-04-09 13:30:00;172.17900;179.42000;171.89000;178.41180;32288949
2025-04-08 19:30:00;172.87000;173.44000;169.21010;172.77000;16156814
2025-04-08 18:30:00;175.31219;177.23000;171.63000;172.89000;15040705
2025-04-08 17:30:00;175.020004;178.60989;174.85001;175.33000;11562913
2025-04-08 16:30:00;183.32001;183.51500;175;175.029999;15712598
2025-04-08 15:30:00;184.070007;185.53999;182.28999;183.33000;7825256
2025-04-08 14:30:00;189.32001;189.92999;184.059998;184.089996;11822751
2025-04-08 13:30:00;186.73000;190.33501;185.10001;189.33000;25336677
2025-04-07 19:30:00;178.44000;182;178.43500;181.59000;11790019
2025-04-07 18:30:00;180.34000;182.30000;178.28011;178.42130;12053848
2025-04-07 17:30:00;181.55499;183.89000;179.5;180.33501;12360402
2025-04-07 16:30:00;178.10001;181.72000;177.10001;181.53999;10820708
2025-04-07 15:30:00;176.41000;180.16000;175.75;178.14000;12923106
2025-04-07 14:30:00;181.75;185.93980;175.70000;176.36000;22337720
2025-04-07 13:30:00;177.24001;194.14000;174.62000;182.39999;60052232
2025-04-04 19:30:00;190.15500;191.73000;188.059998;188.38000;14314619
2025-04-04 18:30:00;188.89999;190.86880;187.34500;190.23000;13768421
2025-04-04 17:30:00;190.98000;192.57001;188.83099;188.88000;12241484
2025-04-04 16:30:00;192.78000;193.97620;190.89999;190.99001;8258826
2025-04-04 15:30:00;194.46500;196;192.25999;192.81000;9394573
2025-04-04 14:30:00;195.29500;197.21170;191.059998;194.49001;19674778
2025-04-04 13:30:00;196.17000;199.88000;192.80000;195.28000;32119623
2025-04-03 19:30:00;202.20000;203.86000;201.25;203.059998;14152077
2025-04-03 18:30:00;202.98280;203.52000;202.14000;202.20000;9806166
2025-04-03 17:30:00;203.99001;204.60510;202.70000;203;6326946
2025-04-03 16:30:00;206.10001;206.30000;203.84010;204.0050049;5727160
2025-04-03 15:30:00;204.050003;207.039993;203.70430;206.059998;8453124
2025-04-03 14:30:00;205.63499;206.47000;203.37000;204.050003;11492280
2025-04-03 13:30:00;205.52000;207.48990;202.52000;205.63499;32868028
2025-04-02 19:30:00;223.67000;224.46001;223.5;223.78999;4054405
2025-04-02 18:30:00;222.92000;223.94099;222.86140;223.66010;2653899
2025-04-02 17:30:00;224.72000;224.81000;222.92000;222.92999;2445540
2025-04-02 16:30:00;224.13000;225.19000;223.19000;224.72000;3616264
2025-04-02 15:30:00;224.45000;224.60001;223.11000;224.13000;2694881
2025-04-02 14:30:00;224.020004;224.71539;223.45000;224.48000;3704510
2025-04-02 13:30:00;221.19000;224.10851;221.050003;224.039993;5984058
2025-04-01 19:30:00;221.71001;223.49001;221.57001;223.14000;4133846
2025-04-01 18:30:00;221.49001;222.12000;221.14999;221.73000;2520811
2025-04-01 17:30:00;222.30000;222.77499;221.45000;221.5;2283252
2025-04-01 16:30:00;222.55499;223.080002;222.19000;222.33850;2079835
2025-04-01 15:30:00;222.86501;223.14000;222.14999;222.53000;2944555
2025-04-01 14:30:00;221.49001;223.42999;221.36000;222.87990;4206063
2025-04-01 13:30:00;219.80499;223.39000;218.89999;221.51990;9638876
2025-03-31 19:30:00;221.21001;224.97000;220.99010;221.99500;11487559
2025-03-31 18:30:00;220.80000;221.73500;220.39000;221.22501;4172283
2025-03-31 17:30:00;219.85001;220.88000;219.24170;220.79500;2764885
2025-03-31 16:30:00;220.89999;221.020004;219.39000;219.87000;2845575
2025-03-31 15:30:00;219.10001;220.92999;218.88519;220.92000;3711918
2025-03-31 14:30:00;218.61000;220.080002;218.35;219.13000;5131843
2025-03-31 13:30:00;217.22000;219.31000;216.24001;218.57001;13611371
2025-03-28 19:30:00;218.5;218.75;217.67999;217.88000;5319689
2025-03-28 18:30:00;219.039993;219.14999;218.11040;218.50999;3188030
2025-03-28 17:30:00;218.5;219.16650;218.17999;219.050003;2307054
2025-03-28 16:30:00;218.67000;219.12000;218.21001;218.49001;3059478
2025-03-28 15:30:00;219.89110;220.22000;218.35001;218.69000;3075097
2025-03-28 14:30:00;219.89000;220.64999;219.17000;219.98000;4819013
2025-03-28 13:30:00;221.64900;223.80000;219.69501;219.91000;8900229
2025-03-27 19:30:00;224.80000;224.99001;223.70000;223.92999;5491814
2025-03-27 18:30:00;224.35001;224.99001;223.94501;224.78999;3376619
2025-03-27 17:30:00;223.080002;224.56000;223.050003;224.37000;3521517
2025-03-27 16:30:00;223.17999;223.98000;222.72000;223.10500;3509193
2025-03-27 15:30:00;222.80000;223.75999;222.56500;223.19501;2866958
2025-03-27 14:30:00;221.64999;223.24001;221.39999;222.80009;3784484
2025-03-27 13:30:00;221.33000;222.10001;220.56010;221.64999;5508724
2025-03-26 19:30:00;220.61501;221.88000;220.47000;221.39999;4140037
2025-03-26 18:30:00;221.81500;221.88499;220.60001;220.60001;3054676
2025-03-26 17:30:00;222.080002;222.22000;221.40010;221.83501;2219567
2025-03-26 16:30:00;223.67500;223.78999;221.63000;222.080002;2855124
2025-03-26 15:30:00;223.72009;223.89999;222.12000;223.67500;3220107
2025-03-26 14:30:00;224.085007;224.31560;223.11000;223.72000;3253126
2025-03-26 13:30:00;223.50999;225.020004;222.84000;224.074493;8223129
2025-03-25 19:30:00;223.41;224.1;223.3;223.76;217661
2025-03-25 18:30:00;223.495;223.71;222.79;223.39;194998
2025-03-25 17:30:00;222.835;223.94;222.615;223.49;137193
2025-03-25 16:30:00;223.105;223.63;222.83;222.83;135363
2025-03-25 15:30:00;223.555;223.685;223.01;223.135;135677
2025-03-25 14:30:00;223.33;223.895;222.3;223.55;251023
2025-03-25 13:30:00;220.77;223.38;220.085;223.37;484371
2025-03-24 19:30:00;219.78999;221.0099945;219.66000;220.42999;6001386
2025-03-24 18:30:00;219.77499;220.47000;219.46581;219.77000;4139018
2025-03-24 17:30:00;219.32001;219.85001;219.089996;219.75999;2530901
2025-03-24 16:30:00;219.014999;219.5;218.82001;219.28999;3057015
2025-03-24 15:30:00;219.15500;220.050003;218.96001;219;3264720
2025-03-24 14:30:00;219.81000;220.69000;219.029205;219.15750;4668518
2025-03-24 13:30:00;221;221.020996;218.58000;219.77000;9344812
2025-03-21 19:30:00;215.31000;218.84000;215.0099945;218.36000;10148885
2025-03-21 18:30:00;214.67000;215.37000;214.64000;215.31000;4189003
2025-03-21 17:30:00;214.61000;215.039001;214.26010;214.67000;3091390
2025-03-21 16:30:00;214.67000;215.48000;214.48480;214.62000;3366634
2025-03-21 15:30:00;213.44000;215.39999;212.64000;214.65500;3813985
2025-03-21 14:30:00;213.71001;214.84000;213.26070;213.44350;7872381
2025-03-21 13:30:00;211.51500;214.41000;211.47000;213.74001;21249328
2025-03-20 19:30:00;212.69000;214.75999;212.69000;214.14999;5352998
2025-03-20 18:30:00;212.77000;213.39999;212.22000;212.68350;4531064
2025-03-20 17:30:00;213.25999;213.89000;212.73000;212.75999;3180049
2025-03-20 16:30:00;214.14000;214.50999;213;213.23000;5149763
2025-03-20 15:30:00;215.94000;216.46001;214.020004;214.14000;4431089
2025-03-20 14:30:00;216.98000;217.29500;215.78760;215.9;4569561
2025-03-20 13:30:00;213.99001;217.48990;212.89999;216.99040;7527757
2025-03-19 19:30:00;215.5;215.67999;214.48000;215.30000;5255712
2025-03-19 18:30:00;214.27000;217.059006;214.25;215.50990;6058928
2025-03-19 17:30:00;214.39200;215.049698;213.75;214.27000;4823378
2025-03-19 16:30:00;215.28999;215.33000;214.28999;214.38000;2801294
2025-03-19 15:30:00;215.69000;216.75;215.17999;215.30000;3259079
2025-03-19 14:30:00;217.21001;217.21980;214.96001;215.66901;5121699
2025-03-19 13:30:00;214.22000;218.75999;213.91010;217.14500;11409119
2025-03-18 19:30:00;212.34500;213.25999;212.31000;212.78999;4396249
2025-03-18 18:30:00;212;212.65500;211.81030;212.34500;3435188
2025-03-18 17:30:00;212.30000;212.32001;211.55980;211.99500;3006313
2025-03-18 16:30:00;213.70000;213.77361;211.49001;212.28340;4535545
2025-03-18 15:30:00;213.25;213.98000;212.78999;213.72000;3176514
2025-03-18 14:30:00;214.55000;214.89000;212.64999;213.33000;4477342
2025-03-18 13:30:00;214.14000;215.14999;212.95000;214.55141;10203982
2025-03-17 19:30:00;214.67999;215.22000;213.67000;214.19000;6930829
2025-03-17 18:30:00;214.45000;214.79680;214.070007;214.68500;3623892
2025-03-17 17:30:00;212.35500;214.73019;212.28000;214.45500;4126373
2025-03-17 16:30:00;211.21001;212.37000;211.089996;212.33031;3083388
2025-03-17 15:30:00;210.75500;211.80000;209.98000;211.20000;4394790
2025-03-17 14:30:00;213.22501;213.25999;210.46970;210.75470;5939423
2025-03-17 13:30:00;213.36000;214.97000;212.17000;213.22470;9583454
2025-03-14 19:30:00;212.89461;213.89999;212.71001;213.38000;6350358
2025-03-14 18:30:00;211.25;213.41100;211.25;212.90530;4621820
2025-03-14 17:30:00;212.30260;212.68990;210.75999;211.24500;6041620
2025-03-14 16:30:00;212.23500;213.5;212.072296;212.31500;3579047
2025-03-14 15:30:00;211.92999;213.94000;211.91000;212.23070;5950062
2025-03-14 14:30:00;210.38000;212.38000;209.98000;211.92999;7259676
2025-03-14 13:30:00;211.25;213.42999;209.58000;210.37810;14448242
2025-03-13 19:30:00;210.67000;210.71001;208.42000;209.71001;9508816
2025-03-13 18:30:00;212.28600;212.46989;210.36000;210.63000;5897570
2025-03-13 17:30:00;211.14000;212.47000;210.50011;212.28999;5034049
2025-03-13 16:30:00;211.93381;212.92999;210.69000;211.15500;5949778
2025-03-13 15:30:00;214.044998;214.35001;211.56;211.94000;8254454
2025-03-13 14:30:00;214.30000;214.82001;213.63000;214.040207;6041469
2025-03-13 13:30:00;215.94000;216.83940;214.22000;214.28000;11543428
2025-03-12 19:30:00;215.64999;217.27000;215.28000;216.94000;7314758
2025-03-12 18:30:00;216.12000;217.089905;215.050003;215.63989;6048770
2025-03-12 17:30:00;218.13000;218.22000;215.92999;216.11000;5341362
2025-03-12 16:30:00;218.44501;218.60001;216.88000;218.18980;4501805
2025-03-12 15:30:00;216.47000;218.61000;216.33000;218.36040;5962200
2025-03-12 14:30:00;218.95000;219.39999;214.91000;216.44501;10778249
2025-03-12 13:30:00;220.17999;221.75;218.83000;218.95000;13585830
2025-03-11 19:30:00;221.82001;222.050003;220.58000;220.73000;6574063
2025-03-11 18:30:00;220.55000;223.28000;220.090195;221.82021;7110964
2025-03-11 17:30:00;217.73000;220.98000;217.67999;220.54500;6404020
2025-03-11 16:30:00;218.53999;219.88000;217.45000;217.75500;7268661
2025-03-11 15:30:00;220.98000;221.74001;218.5;218.55000;8365238
2025-03-11 14:30:00;222.49001;222.95000;220.59000;221.0032043;7863529
2025-03-11 13:30:00;223.80000;225.83990;220.0099945;222.52000;17705238
2025-03-10 19:30:00;226.99001;228.64999;226.5;227.54100;8057482
2025-03-10 18:30:00;226.59000;227.51500;224.42090;226.97620;7127512
2025-03-10 17:30:00;225.24001;226.98000;224.87000;226.58000;5343177
2025-03-10 16:30:00;225.53999;226.69000;224.32500;225.21001;5441202
2025-03-10 15:30:00;226.53000;227.28999;224.22000;225.48000;6728298
2025-03-10 14:30:00;228.55499;229.5;225.28999;226.50870;11879291
2025-03-10 13:30:00;235.48000;236.16000;228.52000;228.55000;15210592
2025-03-07 20:30:00;238.80000;239.77000;237.94000;239.070007;4811911
2025-03-07 19:30:00;239.66499;239.86000;238.080002;238.81140;3265326
2025-03-07 18:30:00;240.42500;240.91000;238.57001;239.64999;4109056
2025-03-07 17:30:00;239.25999;241.37000;238.80000;240.41440;6264766
2025-03-07 16:30:00;239.039993;239.69749;237.86000;239.28999;6229746
2025-03-07 15:30:00;238.31500;240.16000;237.030106;239.020004;6445384
2025-03-07 14:30:00;235.10500;239.42999;234.835;238.31000;8601005
2025-03-06 20:30:00;235.17000;235.75999;234.45000;235.32001;4800803
2025-03-06 19:30:00;233.65500;236.0099945;233.33000;235.17999;4926584
2025-03-06 18:30:00;234.30499;235.17000;233.39999;233.69000;4333970
2025-03-06 17:30:00;234.39999;235.42999;234.059998;234.29500;3660287
2025-03-06 16:30:00;236.74001;237.34000;234.040405;234.41499;4246957
2025-03-06 15:30:00;236.47000;237.86000;236.24500;236.78000;4326344
2025-03-06 14:30:00;234.43500;237.16000;233.53999;236.47000;8965074
2025-03-05 20:30:00;236.0099945;236.35001;235.059998;235.77000;3864004
2025-03-05 19:30:00;235.80000;236.48000;235.14999;236.039993;3103634
2025-03-05 18:30:00;234.66530;236.55000;234.10001;235.74750;2837195
2025-03-05 17:30:00;234.53999;235.53999;234;234.67999;3887648
2025-03-05 16:30:00;230.62000;234.64999;229.23000;234.53990;5831367
2025-03-05 15:30:00;230.94000;233.20000;230.14000;230.64900;4757085
2025-03-05 14:30:00;235.49500;235.95000;230.55000;230.92000;11396281
2025-03-04 20:30:00;238.67999;238.75;234.70000;236.070007;6470426
2025-03-04 19:30:00;238.28999;239.24989;237.98230;238.69000;4113744
2025-03-04 18:30:00;236.75;238.56000;236.42999;238.28889;3524557
2025-03-04 17:30:00;238.11000;238.17990;236.16000;236.75;4297681
2025-03-04 16:30:00;238.59000;240.070007;238.12891;238.16499;4617834
2025-03-04 15:30:00;238.39999;239.81000;237.64999;238.63000;6419558
2025-03-04 14:30:00;237.70500;239.39000;236.35001;238.39999;12574876
2025-03-03 20:30:00;236.88000;238.56000;236.11200;238.14000;6362960
2025-03-03 19:30:00;241.16000;242;236.64999;236.88921;5255129
2025-03-03 18:30:00;241.020004;241.87000;240.44000;241.15179;3716220
2025-03-03 17:30:00;242.53999;242.98680;240.74001;240.96500;2892774
2025-03-03 16:30:00;241.23000;242.55000;240.66499;242.53999;2726862
2025-03-03 15:30:00;241.5;242.63000;241.12669;241.19000;3962348
2025-03-03 14:30:00;241.72200;244.027206;239.82500;241.48500;10137001
2025-02-28 20:30:00;239.69000;242.089996;238.81000;241.84000;7654870
2025-02-28 19:30:00;237.88000;239.78000;237.70039;239.71001;4607390
2025-02-28 18:30:00;237.40500;238.30830;237.0099945;237.92000;3074577
2025-02-28 17:30:00;237.69000;237.89999;236.23000;237.41000;3253563
2025-02-28 16:30:00;236.87000;237.75;236.55000;237.60500;2856512
2025-02-28 15:30:00;237.58000;237.83000;236.49001;236.92000;3856963
2025-02-28 14:30:00;236.95000;237.80000;234.50999;237.59500;9860731
2025-02-27 20:30:00;238.95500;239.36951;237.10001;237.38000;5981830
2025-02-27 19:30:00;240.64500;240.66000;238.77029;238.92000;4411625
2025-02-27 18:30:00;241.92999;242.050003;240.52000;240.63000;2376630
2025-02-27 17:30:00;241.12970;242.17999;240.36000;241.89999;2123940
2025-02-27 16:30:00;241.52000;241.78481;239.58501;241.057999;2483584
2025-02-27 15:30:00;241.36000;242.46001;240.64000;241.52000;3314596
2025-02-27 14:30:00;239.34500;242.28000;238.47000;241.375;11860928
2025-02-26 20:30:00;239.96001;240.71001;239.68500;240.31000;4066395
2025-02-26 19:30:00;239.81000;240.45000;239.53000;239.95000;3160834
2025-02-26 18:30:00;240.34000;240.39000;239.13000;239.82001;4096351
2025-02-26 17:30:00;243.14000;243.28999;240.24001;240.34030;4011307
2025-02-26 16:30:00;241.80000;243.89000;241.75;243.13000;3260739
2025-02-26 15:30:00;243.49500;243.72000;241.58000;241.81000;4844532
2025-02-26 14:30:00;244.33000;244.98000;241.42000;243.48000;11922325
2025-02-25 20:30:00;247.72501;247.77000;246.044998;247.050003;4291190
2025-02-25 19:30:00;247.64000;248.59000;247.55000;247.72000;3408426
2025-02-25 18:30:00;247.97000;248.62000;247.16000;247.66811;3236285
