datetime;open;high;low;close
2025-09-11 06:00:00;147.57800;147.78999;147.55400;147.71899
2025-09-11 05:00:00;147.42900;147.58600;147.42101;147.57800
2025-09-11 04:00:00;147.44000;147.45500;147.40900;147.43201
2025-09-11 03:00:00;147.45700;147.47600;147.42700;147.44000
2025-09-11 02:00:00;147.38699;147.47900;147.37000;147.46100
2025-09-11 01:00:00;147.45399;147.47701;147.31500;147.38499
2025-09-11 00:00:00;147.34900;147.46700;147.34100;147.45500
2025-09-10 23:00:00;147.33701;147.37700;147.27699;147.34700
2025-09-10 22:00:00;147.36900;147.42200;147.33299;147.34399
2025-09-10 21:00:00;147.46001;147.46001;147.29700;147.36000
2025-09-10 20:00:00;147.40700;147.46300;147.37399;147.44901
2025-09-10 19:00:00;147.32001;147.46700;147.30901;147.41299
2025-09-10 18:00:00;147.32800;147.35300;147.24200;147.32001
2025-09-10 17:00:00;147.37100;147.39101;147.24200;147.32800
2025-09-10 16:00:00;147.36099;147.41200;147.27499;147.37100
2025-09-10 15:00:00;147.40199;147.44000;147.30800;147.36200
2025-09-10 14:00:00;147.34000;147.42700;147.25800;147.40100
2025-09-10 13:00:00;147.52699;147.60400;147.26900;147.33600
2025-09-10 12:00:00;147.50800;147.64700;147.084000;147.52699
2025-09-10 11:00:00;147.47501;147.54401;147.44099;147.50800
2025-09-10 10:00:00;147.42300;147.48300;147.39000;147.47099
2025-09-10 09:00:00;147.51199;147.54100;147.39101;147.41800
2025-09-10 08:00:00;147.49300;147.55701;147.39000;147.51700
2025-09-10 07:00:00;147.56799;147.57001;147.38800;147.49300
2025-09-10 06:00:00;147.41901;147.58600;147.32800;147.56500
2025-09-10 05:00:00;147.32100;147.48500;147.27499;147.42599
2025-09-10 04:00:00;147.38800;147.45900;147.31799;147.32600
2025-09-10 03:00:00;147.29500;147.39900;147.26401;147.38800
2025-09-10 02:00:00;147.39000;147.41200;147.29100;147.29601
2025-09-10 01:00:00;147.41800;147.57100;147.32700;147.39000
2025-09-10 00:00:00;147.38901;147.47600;147.36301;147.41800
2025-09-09 23:00:00;147.34900;147.45100;147.33000;147.38901
2025-09-09 22:00:00;147.36600;147.41499;147.33600;147.34300
2025-09-09 21:00:00;147.40401;147.40800;147.24100;147.36800
2025-09-09 20:00:00;147.44501;147.47000;147.37399;147.39500
2025-09-09 19:00:00;147.39799;147.46201;147.38400;147.44299
2025-09-09 18:00:00;147.35300;147.43201;147.31000;147.39500
2025-09-09 17:00:00;147.26601;147.36099;147.23100;147.34700
2025-09-09 16:00:00;147.23100;147.33600;147.17400;147.26801
2025-09-09 15:00:00;147.093994;147.34900;147.089996;147.23100
2025-09-09 14:00:00;146.87000;147.13300;146.51401;147.095001
2025-09-09 13:00:00;146.91800;146.96600;146.77100;146.86400
2025-09-09 12:00:00;146.72501;147.0070038;146.72099;146.91800
2025-09-09 11:00:00;146.46500;146.76500;146.45599;146.72900
2025-09-09 10:00:00;146.34300;146.52000;146.32300;146.46500
2025-09-09 09:00:00;146.62000;146.62100;146.30400;146.34399
2025-09-09 08:00:00;147.20100;147.33299;146.55299;146.62199
2025-09-09 07:00:00;147.046005;147.31500;146.99100;147.20100
2025-09-09 06:00:00;146.84599;147.13400;146.81200;147.046005
2025-09-09 05:00:00;147.12700;147.13200;146.84000;146.85400
2025-09-09 04:00:00;147.35699;147.37601;147.089005;147.12300
2025-09-09 03:00:00;147.32800;147.40199;147.31599;147.35699
2025-09-09 02:00:00;147.23100;147.34100;147.20599;147.32800
2025-09-09 01:00:00;147.34300;147.39900;147.19400;147.23801
2025-09-09 00:00:00;147.36800;147.43201;147.14600;147.33900
2025-09-08 23:00:00;147.40500;147.41901;147.20599;147.36800
2025-09-08 22:00:00;147.49300;147.51100;147.37801;147.40401
2025-09-08 21:00:00;147.48000;147.57500;147.39400;147.49400
2025-09-08 20:00:00;147.41100;147.53900;147.37399;147.44800
2025-09-08 19:00:00;147.45500;147.47400;147.33099;147.41100
2025-09-08 18:00:00;147.72501;147.73100;147.44200;147.45900
2025-09-08 17:00:00;147.67999;147.76601;147.66701;147.72900
2025-09-08 16:00:00;147.58299;147.77699;147.54800;147.68700
2025-09-08 15:00:00;147.74899;147.76500;147.54100;147.58299
2025-09-08 14:00:00;147.67700;147.87399;147.61800;147.74400
2025-09-08 13:00:00;147.69000;147.74400;147.53300;147.67101
2025-09-08 12:00:00;147.77400;147.88100;147.64301;147.69501
2025-09-08 11:00:00;147.80299;147.81900;147.67200;147.77299
2025-09-08 10:00:00;147.75101;147.87900;147.74100;147.80099
2025-09-08 09:00:00;147.67999;147.77100;147.65601;147.74800
2025-09-08 08:00:00;147.52499;147.74001;147.46001;147.68201
2025-09-08 07:00:00;147.82001;147.83400;147.50999;147.52499
2025-09-08 06:00:00;148.13600;148.16100;147.79700;147.82700
2025-09-08 05:00:00;148.15900;148.17999;147.99899;148.13499
2025-09-08 04:00:00;148.19600;148.25301;148.10600;148.16901
2025-09-08 03:00:00;148.074997;148.22301;148.0090027;148.19701
2025-09-08 02:00:00;148.13100;148.15300;148;148.076004
2025-09-08 01:00:00;148.33299;148.38699;148.11800;148.13499
2025-09-08 00:00:00;148.31500;148.57700;148.28700;148.33299
2025-09-07 23:00:00;148.42799;148.45200;148.20300;148.31700
2025-09-05 20:00:00;147.45799;147.50600;147.32500;147.39400
2025-09-05 19:00:00;147.45900;147.50200;147.36900;147.46500
2025-09-05 18:00:00;147.27000;147.48500;147.25999;147.46001
2025-09-05 17:00:00;147.13901;147.30299;147.12601;147.27000
2025-09-05 16:00:00;146.83900;147.15100;146.81700;147.14200
2025-09-05 15:00:00;147.072006;147.085007;146.81200;146.83701
2025-09-05 14:00:00;147.057999;147.20900;146.98599;147.072998
2025-09-05 13:00:00;147.29700;147.46700;147.035995;147.050995
2025-09-05 12:00:00;148.19200;148.19800;147.16600;147.29300
