datetime;open;high;low;close
2025-03-03 09:00:00;1.25930;1.26300;1.25910;1.26290
2025-03-03 08:00:00;1.26010;1.26050;1.25820;1.25910
2025-03-03 07:00:00;1.25970;1.26030;1.25910;1.26010
2025-03-03 06:00:00;1.26050;1.26070;1.25950;1.25980
2025-03-03 05:00:00;1.26030;1.26080;1.26010;1.26050
2025-03-03 04:00:00;1.26030;1.26070;1.26010;1.26040
2025-03-03 03:00:00;1.26070;1.26070;1.25970;1.26030
2025-03-03 02:00:00;1.26090;1.26140;1.26050;1.26080
2025-03-03 01:00:00;1.26030;1.26140;1.26010;1.26090
2025-03-03 00:00:00;1.26020;1.26110;1.25940;1.26030
2025-03-02 23:00:00;1.25900;1.26090;1.25900;1.26030
2025-03-02 22:00:00;1.25850;1.25930;1.25820;1.25920
2025-02-28 21:00:00;1.25810;1.25840;1.25760;1.25770
2025-02-28 20:00:00;1.25710;1.25840;1.25690;1.25800
2025-02-28 19:00:00;1.25610;1.25770;1.25590;1.25720
2025-02-28 18:00:00;1.25900;1.25920;1.25610;1.25620
2025-02-28 17:00:00;1.25880;1.26050;1.25870;1.25900
2025-02-28 16:00:00;1.25920;1.25990;1.25800;1.25890
2025-02-28 15:00:00;1.26030;1.26220;1.25830;1.25930
2025-02-28 14:00:00;1.26030;1.26090;1.25940;1.26030
2025-02-28 13:00:00;1.26010;1.26110;1.25960;1.26030
2025-02-28 12:00:00;1.25960;1.26020;1.25940;1.26010
2025-02-28 11:00:00;1.25930;1.25980;1.25840;1.25950
2025-02-28 10:00:00;1.25950;1.26050;1.25910;1.25930
2025-02-28 09:00:00;1.26010;1.26070;1.25950;1.25950
2025-02-28 08:00:00;1.25880;1.26040;1.25860;1.26000
2025-02-28 07:00:00;1.25800;1.25960;1.25780;1.25880
2025-02-28 06:00:00;1.25860;1.25860;1.25730;1.25800
2025-02-28 05:00:00;1.25820;1.25860;1.25810;1.25860
2025-02-28 04:00:00;1.25850;1.25870;1.25820;1.25830
2025-02-28 03:00:00;1.25840;1.25890;1.25820;1.25850
2025-02-28 02:00:00;1.25950;1.26010;1.25840;1.25840
2025-02-28 01:00:00;1.26070;1.26110;1.25940;1.25950
2025-02-28 00:00:00;1.25970;1.26070;1.25970;1.26070
2025-02-27 23:00:00;1.26010;1.26070;1.25970;1.25970
2025-02-27 22:00:00;1.26060;1.26070;1.26000;1.26030
2025-02-27 21:00:00;1.26120;1.26120;1.25980;1.26010
2025-02-27 20:00:00;1.26080;1.26130;1.26050;1.26130
2025-02-27 19:00:00;1.26280;1.26300;1.26050;1.26090
2025-02-27 18:00:00;1.26130;1.26300;1.26130;1.26280
2025-02-27 17:00:00;1.26270;1.26300;1.26090;1.26130
2025-02-27 16:00:00;1.26280;1.26350;1.26160;1.26260
2025-02-27 15:00:00;1.26290;1.26380;1.26220;1.26280
2025-02-27 14:00:00;1.26310;1.26450;1.26220;1.26280
2025-02-27 13:00:00;1.26670;1.26890;1.26290;1.26330
2025-02-27 12:00:00;1.26740;1.26870;1.26660;1.26660
2025-02-27 11:00:00;1.26800;1.26890;1.26700;1.26730
2025-02-27 10:00:00;1.26790;1.26800;1.26660;1.26790
2025-02-27 09:00:00;1.26740;1.26790;1.26680;1.26790
2025-02-27 08:00:00;1.26670;1.26780;1.26640;1.26720
2025-02-27 07:00:00;1.26620;1.26720;1.26590;1.26660
2025-02-27 06:00:00;1.26560;1.26640;1.26540;1.26630
2025-02-27 05:00:00;1.26550;1.26570;1.26520;1.26550
2025-02-27 04:00:00;1.26570;1.26590;1.26500;1.26540
2025-02-27 03:00:00;1.26620;1.26660;1.26560;1.26570
2025-02-27 02:00:00;1.26650;1.26670;1.26590;1.26610
2025-02-27 01:00:00;1.26650;1.26700;1.26610;1.26640
2025-02-27 00:00:00;1.26810;1.26810;1.26640;1.26660
2025-02-26 23:00:00;1.26790;1.26850;1.26770;1.26810
2025-02-26 22:00:00;1.26780;1.26810;1.26730;1.26780
2025-02-26 21:00:00;1.26750;1.26780;1.26700;1.26770
2025-02-26 20:00:00;1.26840;1.26850;1.26720;1.26750
2025-02-26 19:00:00;1.26810;1.26880;1.26730;1.26850
2025-02-26 18:00:00;1.26850;1.26970;1.26780;1.26810
2025-02-26 17:00:00;1.26940;1.27160;1.26780;1.26850
2025-02-26 16:00:00;1.26950;1.27080;1.26880;1.26940
2025-02-26 15:00:00;1.26660;1.26990;1.26580;1.26950
2025-02-26 14:00:00;1.26540;1.26680;1.26520;1.26660
2025-02-26 13:00:00;1.26430;1.26650;1.26430;1.26540
2025-02-26 12:00:00;1.26490;1.26570;1.26410;1.26430
2025-02-26 11:00:00;1.26450;1.26520;1.26400;1.26490
2025-02-26 10:00:00;1.26540;1.26580;1.26410;1.26450
2025-02-26 09:00:00;1.26520;1.26600;1.26490;1.26540
2025-02-26 08:00:00;1.26470;1.26640;1.26420;1.26520
2025-02-26 07:00:00;1.26490;1.26570;1.26450;1.26480
2025-02-26 06:00:00;1.26400;1.26500;1.26360;1.26490
2025-02-26 05:00:00;1.26410;1.26430;1.26350;1.26390
2025-02-26 04:00:00;1.26490;1.26510;1.26410;1.26410
2025-02-26 03:00:00;1.26560;1.26580;1.26490;1.26490
2025-02-26 02:00:00;1.26650;1.26670;1.26520;1.26550
2025-02-26 01:00:00;1.26760;1.26760;1.26640;1.26640
2025-02-26 00:00:00;1.26720;1.26780;1.26710;1.26760
2025-02-25 23:00:00;1.26680;1.26760;1.26680;1.26720
2025-02-25 22:00:00;1.26650;1.26700;1.26600;1.26680
2025-02-25 21:00:00;1.26700;1.26730;1.26660;1.26660
2025-02-25 20:00:00;1.26700;1.26780;1.26660;1.26700
2025-02-25 19:00:00;1.26650;1.26700;1.26600;1.26690
2025-02-25 18:00:00;1.26640;1.26750;1.26600;1.26660
2025-02-25 17:00:00;1.26500;1.26630;1.26410;1.26630
